virus	host	score	species_tag	genus_tag
NC_054909.1	GCF_008244845.1	0.0010165836320014	0	0
NC_054940.1	GCF_008244845.1	0.0010114897504978	0	0
NC_055749.1	GCF_008244845.1	0.0010107415157532	0	0
NC_054916.1	GCF_008244845.1	0.0010087196759953	0	0
NC_054899.1	GCF_008244845.1	0.0010058654537033	0	0
NC_055734.1	GCF_008244845.1	0.0010044728548918	0	0
NC_054936.1	GCF_008244845.1	0.0010041343894467	1	1
NC_025437.1	GCF_008244845.1	0.0010019446120358	0	0
NC_041990.1	GCF_008244845.1	0.0010000647522522	0	0
NC_041920.1	GCF_008244845.1	0.0009949296932818	0	0
NC_031090.1	GCF_008244845.1	0.0009921731389391	0	0
KM607002.1	GCF_008244845.1	0.0009899205428192	0	0
NC_031030.1	GCF_008244845.1	0.0009854670117338	0	0
NC_054932.1	GCF_008244845.1	0.0009823799847751	0	0
NC_054928.1	GCF_008244845.1	0.0009488805597201	0	0
NC_054910.1	GCF_008244845.1	0.0009466397072982	0	0
NC_054921.1	GCF_008244845.1	0.0009457409186323	0	0
NC_031095.1	GCF_008244845.1	0.0009386547600706	0	0
NC_055718.1	GCF_008244845.1	0.000925667363456	0	0
NC_014662.1	GCF_008244845.1	0.0009169464177842	0	0
NC_053007.1	GCF_008244845.1	0.000859529147982	1	1
NC_053003.1	GCF_008244845.1	0.0008587997691863	1	1
NC_053002.1	GCF_008244845.1	0.0008573156682027	0	0
NC_048655.1	GCF_008244845.1	0.0008562566627747	1	1
NC_053004.1	GCF_008244845.1	0.000855229177934	1	1
NC_021783.1	GCF_008244845.1	0.0008539879164275	1	1
NC_048683.1	GCF_008244845.1	0.0008473951268525	1	1
NC_053000.1	GCF_008244845.1	0.0008450883463041	1	1
NC_053001.1	GCF_008244845.1	0.0008407356948228	1	1
NC_028750.1	GCF_008244845.1	0.0008245780067128	0	0
NC_041980.1	GCF_008244845.1	0.000813394610213	0	0
NC_023561.1	GCF_008244845.1	0.0008125498049354	0	0
NC_041981.1	GCF_008244845.1	0.0007997450796626	0	0
NC_048645.1	GCF_008244845.1	0.0007914197867425	0	0
NC_014467.1	GCF_008244845.1	0.0007839450641446	0	0
HM134276.1	GCF_008244845.1	0.0007839450641446	0	0
NC_019398.1	GCF_008244845.1	0.0007777638852255	0	0
NC_048646.1	GCF_008244845.1	0.000775453654238	0	0
NC_047885.1	GCF_008244845.1	0.0007112911409195	0	0
NC_028773.1	GCF_008244845.1	0.0007065678442998	0	0
NC_055712.1	GCF_008244845.1	0.000660228848821	0	0
NC_055726.1	GCF_008244845.1	0.0006524204099433	0	0
NC_014036.1	GCF_008244845.1	0.0006494872044761	0	0
NC_020080.1	GCF_008244845.1	0.0005865665976733	0	0
NC_031098.1	GCF_008632635.1	0.0210848472355149	1	1
NC_048153.1	GCF_008639165.1	0.0156524121171954	1	1
NC_018848.1	GCF_008639165.1	0.0152431947250877	1	1
NC_047792.1	GCF_008639165.1	0.0149885183911997	1	1
NC_047793.1	GCF_008639165.1	0.0147217494988414	1	1
NC_005345.2	GCF_008639165.1	0.0143635392117025	1	1
NC_047904.1	GCF_008639165.1	0.0021457354703767	0	1
NC_054672.1	GCF_008639165.1	0.0019476392347403	0	1
NC_054678.1	GCF_008639165.1	0.001576657434487	0	1
NC_021298.1	GCF_008639165.1	0.0015023846874268	0	1
NC_041860.1	GCF_008639165.1	0.0014949735095424	1	1
NC_021304.1	GCF_008639165.1	0.0014936417597765	0	1
NC_021339.1	GCF_008639165.1	0.0014860757288016	0	1
NC_054679.1	GCF_008639165.1	0.0014719832835589	0	1
NC_041982.1	GCF_008639165.1	0.0012270982894273	0	0
NC_054671.1	GCF_008639165.1	0.0011470507934702	0	1
NC_048113.1	GCF_008693705.1	0.0050817881632057	0	0
NC_023006.1	GCF_008693705.1	0.0040651267101276	0	0
NC_047949.1	GCF_008693705.1	0.0008697962828053	0	1
NC_047756.1	GCF_008693705.1	0.0005479464986238	0	0
NC_011357.1	GCF_008727195.1	5.094992137190853	1	1
NC_049944.1	GCF_008727195.1	4.379398767788016	1	1
NC_019767.1	GCF_008727195.1	0.3271643840119537	1	1
NC_002167.1	GCF_008727195.1	0.311689942615524	1	1
NC_019714.1	GCF_008727195.1	0.2580604573873828	1	1
NC_054647.1	GCF_008727195.1	0.0070557312584036	0	0
NC_054650.1	GCF_008727195.1	0.005253055487053	0	0
NC_054642.1	GCF_008727195.1	0.0049627715176216	0	0
NC_054651.1	GCF_008727195.1	0.0047313742044699	1	1
NC_054644.1	GCF_008727195.1	0.0046434704189318	0	0
NC_054637.1	GCF_008727195.1	0.0045330343988213	1	1
NC_054641.1	GCF_008727195.1	0.0044127995391705	0	0
NC_054645.1	GCF_008727195.1	0.0040625238684768	0	0
NC_054640.1	GCF_008727195.1	0.003986585896241	0	0
NC_010495.1	GCF_008727195.1	0.0029056056469334	0	0
NC_021782.1	GCF_008727195.1	0.0010485184055036	0	0
NC_055716.1	GCF_008727195.1	0.0006079679090199	0	0
NC_014595.1	GCF_009664555.1	0.0002837065736643	0	0
NC_014792.1	GCF_009664555.1	0.0002664094278878	0	0
NC_028925.1	GCF_009664555.1	0.000264012363747	0	0
NC_005069.1	GCF_009730055.1	0.0123271451692958	0	1
NC_020082.1	GCF_009730055.1	0.0097926804847237	0	0
NC_021342.2	GCF_009730055.1	0.0062314652588869	0	0
NC_029106.1	GCF_009730055.1	0.0013692729026036	0	0
NC_054897.1	GCF_009730055.1	0.0009605392306684	0	0
NC_048751.1	GCF_009730055.1	0.0007803212421362	0	0
NC_049847.1	GCF_009730055.1	0.0007051847103133	0	0
NC_024356.1	GCF_009734005.1	0.0144664727562973	1	1
NC_049930.1	GCF_009734005.1	0.0079820136591612	1	1
NC_055907.1	GCF_009734005.1	0.0057472168341038	1	1
MN854830.2	GCF_009734005.1	0.005709724137931	0	1
NC_027335.1	GCF_009734005.1	0.0055528536675875	0	1
MK721192.1	GCF_009734005.1	0.0054860862657768	0	1
NC_029026.1	GCF_009734005.1	0.0053669118455617	0	1
MT119359.1	GCF_009734005.1	0.0022918409388536	0	1
MK125140.1	GCF_009734005.1	0.0021670814878315	0	1
NC_028983.1	GCF_009734005.1	0.0005522919561914	0	0
NC_000867.1	GCF_012931585.1	0.0050203393193769	0	0
NC_003313.1	GCF_013085165.1	1.1726629372319215	1	1
AF125163.2	GCF_013085165.1	1.1726629372319215	1	1
NC_022747.1	GCF_013085165.1	0.7871522038365794	1	1
NC_019518.1	GCF_013085165.1	0.0142435719905586	1	1
NC_028879.1	GCF_013085165.1	0.0015337714285714	0	0
NC_007610.1	GCF_013085165.1	0.0005754125312062	0	0
NC_024359.1	GCF_013085165.1	0.0005682159822019	0	0
NC_041862.1	GCF_013085165.1	0.0005588450535559	0	0
NC_021781.2	GCF_013085165.1	0.0005588367915671	0	0
NC_047745.1	GCF_013085165.1	0.0005568486491264	0	0
NC_024383.1	GCF_013085165.1	0.0005565739779579	0	0
NC_009811.2	GCF_013085165.1	0.0005493427506376	0	0
NC_048873.1	GCF_013085165.1	0.0004485396383866	0	0
NC_048741.1	GCF_013085165.1	0.0004237709041046	0	0
NC_016163.1	GCF_013085165.1	0.000268692142642	0	0
NC_028789.1	GCF_013113775.1	0.0030146348541028	0	1
NC_015295.1	GCF_013282785.1	0.0073687994669938	0	0
NC_055839.1	GCF_013282785.1	0.0013290468072428	0	0
NC_023743.1	GCF_013282785.1	0.0008626373463331	0	0
HQ316603.1	GCF_013282785.1	0.0004101596771363	0	0
NC_041878.1	GCF_013282785.1	0.000165715010611	0	0
NC_005856.1	GCF_013317105.1	0.0845949367088607	0	0
NC_001978.3	GCF_013317105.1	0.0581392591164349	1	1
NC_019541.1	GCF_013372085.1	0.7395832929194956	1	1
NC_041866.1	GCF_013372085.1	0.6620424327903311	1	1
NC_041857.1	GCF_013372085.1	0.0022810717966334	1	1
NC_024785.1	GCF_013372085.1	0.0022210998126839	1	1
NC_028855.1	GCF_013372085.1	0.0022210007581501	1	1
NC_041998.1	GCF_013372085.1	0.0021952041963282	1	1
NC_042028.1	GCF_013372085.1	0.0007307513452467	1	1
NC_003444.1	GCF_013374815.1	0.8467031925338513	0	1
NC_048132.1	GCF_013374815.1	0.0020959094480455	0	0
NC_049818.1	GCF_013374815.1	0.0020454839521955	0	0
NC_047848.1	GCF_013374815.1	0.0007849161542174	0	1
NC_019932.1	GCF_013488025.1	0.2053849276146664	0	0
NC_047991.1	GCF_013488025.1	0.0019905525846702	0	0
NC_042089.1	GCF_013488025.1	0.0018364722778104	0	0
NC_028857.1	GCF_013488025.1	0.0005418656539283	0	0
NC_053174.1	GCF_014070455.1	0.7173869844903114	0	1
NC_053173.1	GCF_014070455.1	0.4975660511249093	0	1
NC_030913.1	GCF_014070455.1	0.4727839473142622	0	1
NC_055861.1	GCF_014070455.1	0.4693416050990337	0	1
NC_048185.1	GCF_014070455.1	0.4522224309084026	0	1
NC_055857.1	GCF_014070455.1	0.4304063499757635	0	1
NC_055765.1	GCF_014070455.1	0.4235637261618692	0	1
NC_031052.1	GCF_014070455.1	0.4097854542938206	0	1
NC_055816.1	GCF_014070455.1	0.4073359921254497	0	1
NC_055920.1	GCF_014070455.1	0.3982794715377497	0	1
NC_055752.1	GCF_014070455.1	0.3957813105267636	0	1
NC_055799.1	GCF_014070455.1	0.3928311828825192	0	1
NC_055843.1	GCF_014070455.1	0.3840466917550462	0	1
NC_055796.1	GCF_014070455.1	0.3829382913925253	0	1
NC_055805.1	GCF_014070455.1	0.3821459947227766	0	1
NC_055785.1	GCF_014070455.1	0.3816434860447574	0	1
NC_055797.1	GCF_014070455.1	0.3765252905198776	0	1
NC_055751.1	GCF_014070455.1	0.3744917475083057	0	1
NC_055798.1	GCF_014070455.1	0.3730898700767264	0	1
NC_055795.1	GCF_014070455.1	0.3709279564032697	0	1
NC_055810.1	GCF_014070455.1	0.3685387376954255	0	1
NC_030921.1	GCF_014070455.1	0.2877291818035686	0	1
NC_031072.1	GCF_014070455.1	0.2831620860996284	0	1
NC_055804.1	GCF_014070455.1	0.2662076761262155	0	1
NC_055792.1	GCF_014070455.1	0.2633679055820391	0	1
NC_031249.1	GCF_014070455.1	0.2564971197159215	0	1
NC_031118.1	GCF_014070455.1	0.2560062287001311	0	1
NC_055912.1	GCF_014070455.1	0.2560015025476296	0	1
NC_055865.1	GCF_014070455.1	0.2507388721047331	0	1
NC_031265.1	GCF_014070455.1	0.2495933875816731	0	1
NC_030943.1	GCF_014070455.1	0.2485093944353518	0	1
NC_031237.1	GCF_014070455.1	0.2465189029338959	0	1
NC_055754.1	GCF_014070455.1	0.2413061270487902	0	1
NC_031099.1	GCF_014070455.1	0.22343448783007	0	1
NC_055811.1	GCF_014070455.1	0.2074593251851851	0	1
NC_055867.1	GCF_014070455.1	0.1794466182155559	0	1
NC_048018.1	GCF_014070455.1	0.0942907770859277	0	1
NC_030930.1	GCF_014070455.1	0.0709185827786128	0	1
NC_048019.1	GCF_014070455.1	0.0634812804057349	0	1
NC_031255.2	GCF_014070455.1	0.0504635910011728	0	1
NC_047891.1	GCF_014070455.1	0.0472973262616873	0	1
NC_048141.1	GCF_014070455.1	0.0455489467255473	0	1
NC_030942.1	GCF_014070455.1	0.0452821493408255	0	1
NC_031061.1	GCF_014070455.1	0.045098385581404	0	1
NC_055773.1	GCF_014070455.1	0.0437058781680747	0	1
NC_055819.1	GCF_014070455.1	0.0424664723305276	0	1
NC_055776.1	GCF_014070455.1	0.0412616018152786	0	1
NC_055778.1	GCF_014070455.1	0.0407325865045928	0	1
NC_042045.1	GCF_014070455.1	0.0406286335640885	0	1
NC_048083.1	GCF_014070455.1	0.0404945330344753	0	1
NC_055762.1	GCF_014070455.1	0.0398797764080047	0	1
NC_055818.1	GCF_014070455.1	0.0394851008427391	0	1
NC_055864.1	GCF_014070455.1	0.0393744179074647	0	1
NC_055859.1	GCF_014070455.1	0.039118379430206	0	1
NC_053239.1	GCF_014070455.1	0.0389998405220547	0	1
NC_031251.1	GCF_014070455.1	0.0389452149122807	0	1
NC_041883.1	GCF_014070455.1	0.0389444015371441	0	1
NC_053235.1	GCF_014070455.1	0.0388622550536303	0	1
NC_055774.1	GCF_014070455.1	0.0388618339668279	0	1
NC_042108.1	GCF_014070455.1	0.0385425894769042	0	1
NC_031239.1	GCF_014070455.1	0.0381005773800495	0	1
NC_048146.1	GCF_014070455.1	0.0377437703877066	0	1
NC_055777.1	GCF_014070455.1	0.0376033505870909	0	1
NC_031226.1	GCF_014070455.1	0.0371061001172813	0	1
NC_055753.1	GCF_014070455.1	0.0368762894141269	0	1
NC_055803.1	GCF_014070455.1	0.0364833148148148	0	1
NC_031097.1	GCF_014070455.1	0.0360929258597845	0	1
NC_031233.1	GCF_014070455.1	0.0357710394073014	0	1
NC_055808.1	GCF_014070455.1	0.0351183673884314	0	1
NC_055779.1	GCF_014070455.1	0.033868725656732	0	1
NC_031269.1	GCF_014070455.1	0.0331057568807339	0	1
NC_048040.1	GCF_014070455.1	0.0315035222755957	0	1
NC_053172.1	GCF_014070455.1	0.0289445868737744	0	1
NC_031936.1	GCF_014070455.1	0.0268127613597711	0	1
NC_053243.1	GCF_014070455.1	0.0266231957378832	0	1
NC_048039.1	GCF_014070455.1	0.0260387612272759	0	1
NC_055775.1	GCF_014070455.1	0.0252838636363636	0	1
NC_053241.1	GCF_014070455.1	0.0242378672886784	0	1
NC_055856.1	GCF_014070455.1	0.0233337469958488	0	1
NC_053240.1	GCF_014070455.1	0.0214603308554078	0	1
NC_031267.1	GCF_014070455.1	0.01976796109728	0	1
NC_053236.1	GCF_014070455.1	0.0185131394741424	0	1
NC_053238.1	GCF_014070455.1	0.0184996102449888	0	1
NC_053237.1	GCF_014070455.1	0.0184302319520458	0	1
NC_053234.1	GCF_014070455.1	0.0182576192365411	0	1
NC_031029.1	GCF_014070455.1	0.0137487929893473	0	1
NC_051740.1	GCF_014070455.1	0.0110462327336973	0	0
NC_031112.1	GCF_014070455.1	0.010503332489665	0	1
NC_053242.1	GCF_014070455.1	0.0105028008368765	0	1
NC_053245.1	GCF_014070455.1	0.010332872506475	0	1
NC_051739.1	GCF_014070455.1	0.0101396757270405	0	0
NC_031247.1	GCF_014070455.1	0.0098267477683861	0	1
NC_053244.1	GCF_014070455.1	0.0097367731463663	0	1
NC_023703.1	GCF_014070455.1	0.008148309782861	0	0
NC_053246.1	GCF_014070455.1	0.0081368937679446	0	1
NC_053247.1	GCF_014070455.1	0.0080776540863426	0	1
NC_053249.1	GCF_014070455.1	0.0073273670977011	0	1
NC_015720.1	GCF_014070455.1	0.0068265583132	0	1
NC_053248.1	GCF_014070455.1	0.0063311783923291	0	1
NC_031234.1	GCF_014070455.1	0.0060841162293665	0	1
NC_042132.1	GCF_014070455.1	0.0050803333873844	0	1
NC_053210.1	GCF_014070455.1	0.0050086136057884	0	1
NC_053211.1	GCF_014070455.1	0.0043846051335327	0	1
NC_028665.1	GCF_014070455.1	0.0042958723807518	0	1
NC_055755.1	GCF_014070455.1	0.0039191146524351	0	1
NC_055766.1	GCF_014070455.1	0.0038790983134876	0	1
NC_055771.1	GCF_014070455.1	0.0038553765948086	0	1
NC_055770.1	GCF_014070455.1	0.0037945291871885	0	1
NC_030935.1	GCF_014070455.1	0.0034129971230326	1	1
NC_016435.1	GCF_014070455.1	0.0033118419852203	1	1
NC_031004.1	GCF_014070455.1	0.0030435876914255	0	1
NC_054392.1	GCF_014070455.1	0.0029286163158128	0	1
NC_009993.2	GCF_014070455.1	0.0029248197075131	0	0
KJ538722.1	GCF_014070455.1	0.0029248197075131	0	0
NC_055731.1	GCF_014070455.1	0.0025139370568856	0	1
NC_055738.1	GCF_014070455.1	0.0022569994224532	0	1
NC_055767.1	GCF_014070455.1	0.0022549626854665	0	1
NC_016434.1	GCF_014070455.1	0.0022235404547456	0	1
NC_028653.1	GCF_014070455.1	0.0021637140068326	0	1
NC_055769.1	GCF_014070455.1	0.0021075155669979	0	1
NC_051723.1	GCF_014070455.1	0.0020268283650162	0	0
NC_055821.1	GCF_014070455.1	0.0019548652532682	0	1
NC_055789.1	GCF_014070455.1	0.0019226808549786	0	1
NC_055763.1	GCF_014070455.1	0.0019138667080938	0	1
NC_055820.1	GCF_014070455.1	0.0018946180345702	0	1
NC_054776.1	GCF_014070455.1	0.0018484135047477	0	0
NC_022984.1	GCF_014070455.1	0.0018218429821313	0	0
NC_031028.1	GCF_014070455.1	0.0017798158330573	0	1
NC_055788.1	GCF_014070455.1	0.0017557169459962	0	1
NC_030941.1	GCF_014070455.1	0.0016994858369098	0	1
NC_022334.1	GCF_014070455.1	0.001616240005467	0	0
NC_027362.1	GCF_014070455.1	0.0016092018779342	0	0
KJ578777.1	GCF_014070455.1	0.0016090923935229	0	0
NC_027630.1	GCF_014070455.1	0.0016030936080797	0	0
NC_018840.1	GCF_014070455.1	0.0015973551263001	0	0
NC_047974.1	GCF_014070455.1	0.0015302776747291	0	0
NC_027295.1	GCF_014070455.1	0.0014761611756022	0	0
NC_027386.1	GCF_014070455.1	0.0014668171094471	0	0
NC_048814.1	GCF_014070455.1	0.0014274289590491	1	1
NC_027621.1	GCF_014070455.1	0.0014187883107626	0	0
NC_027629.1	GCF_014070455.1	0.0014094749965369	0	0
NC_054726.1	GCF_014070455.1	0.0014085208958399	0	1
NC_015453.1	GCF_014070455.1	0.0014025995106316	0	0
NC_022342.1	GCF_014070455.1	0.0013966791352093	0	0
NC_027354.1	GCF_014070455.1	0.0013879626914026	0	0
NC_027623.2	GCF_014070455.1	0.0013879153594325	0	0
NC_018842.1	GCF_014070455.1	0.00138678035982	0	0
NC_028694.1	GCF_014070455.1	0.0013839980276804	0	0
KJ578764.1	GCF_014070455.1	0.0013839980276804	0	0
NC_041956.1	GCF_014070455.1	0.0013832924342328	0	0
NC_027373.1	GCF_014070455.1	0.0013832454202494	0	0
KJ578763.1	GCF_014070455.1	0.0013831984094616	0	0
NC_027336.1	GCF_014070455.1	0.0013794946276649	0	0
NC_018847.1	GCF_014070455.1	0.0013788870443149	0	0
NC_009541.1	GCF_014070455.1	0.0013685473620498	0	0
NC_027622.1	GCF_014070455.1	0.0013501909307875	0	0
NC_054796.1	GCF_014070455.1	0.0013254954438284	0	0
NC_054759.1	GCF_014070455.1	0.0013087101819079	0	0
NC_051595.1	GCF_014070455.1	0.0013065715446493	0	0
NC_031035.1	GCF_014070455.1	0.0013046421964755	0	0
NC_051594.1	GCF_014070455.1	0.0013008005436189	0	0
NC_051597.1	GCF_014070455.1	0.0012587262422895	0	0
NC_054807.1	GCF_014070455.1	0.0012496345395197	0	0
NC_031279.1	GCF_014070455.1	0.0012200134282261	0	0
NC_023562.1	GCF_014070455.1	0.0012179522210945	0	0
NC_054793.1	GCF_014070455.1	0.0012171469482727	0	0
KF841476.1	GCF_014070455.1	0.0012147988086199	0	0
NC_024141.1	GCF_014070455.1	0.001214586009576	0	0
KF024733.1	GCF_014070455.1	0.0012144441849602	0	0
HM152766.1	GCF_014070455.1	0.0012132164242942	0	0
NC_023577.1	GCF_014070455.1	0.001204760893488	0	0
NC_054795.1	GCF_014070455.1	0.0012044818467833	0	0
NC_023745.1	GCF_014070455.1	0.0012043888599386	0	0
NC_054811.1	GCF_014070455.1	0.0011980423848544	0	0
NC_054813.1	GCF_014070455.1	0.0011914884688161	0	0
NC_054805.1	GCF_014070455.1	0.0011877501167242	0	0
NC_054815.1	GCF_014070455.1	0.0011865756184932	0	0
NC_054809.1	GCF_014070455.1	0.0011859629784484	0	0
NC_028794.1	GCF_014070455.1	0.0011853097042566	0	0
NC_011023.1	GCF_014070455.1	0.0011798192543295	0	0
NC_028877.1	GCF_014070455.1	0.0011781486585987	0	0
NC_054808.1	GCF_014070455.1	0.0011773928793796	0	0
NC_028852.1	GCF_014070455.1	0.0011764827872252	0	0
NC_023707.1	GCF_014070455.1	0.0011736726287874	0	0
NC_029043.2	GCF_014070455.1	0.0011733416064981	0	0
NC_054812.1	GCF_014070455.1	0.001169340029232	0	0
KM463009.1	GCF_014070455.1	0.0011687049349189	0	0
NC_054814.1	GCF_014070455.1	0.0011671311276114	0	0
NC_031263.1	GCF_014070455.1	0.0011570038008714	0	0
NC_051580.1	GCF_014070455.1	0.001092603964244	0	0
NC_054723.1	GCF_014070455.1	0.0010793645163429	0	1
NC_001900.2	GCF_014070455.1	0.0010747898304394	0	0
AF022214.2	GCF_014070455.1	0.0010747898304394	0	0
NC_023686.1	GCF_014070455.1	0.0010685066741232	0	0
NC_055827.1	GCF_014070455.1	0.0010673174460828	0	0
NC_011057.1	GCF_014070455.1	0.0010662940226171	0	0
NC_022983.1	GCF_014070455.1	0.0010646366355797	0	0
KJ194584.1	GCF_014070455.1	0.0010579349536632	0	0
JN699018.1	GCF_014070455.1	0.0010578578817769	0	0
KJ194581.1	GCF_014070455.1	0.0010574110861903	0	0
NC_023742.1	GCF_014070455.1	0.0010566570127053	0	0
NC_021338.1	GCF_014070455.1	0.0010549239906516	0	0
NC_055812.1	GCF_014070455.1	0.0010519111574738	0	0
NC_008199.1	GCF_014070455.1	0.0010513323390144	0	0
NC_012027.1	GCF_014070455.1	0.0010464983135864	0	0
NC_041965.1	GCF_014070455.1	0.0010460309181806	0	0
KP027207.2	GCF_014070455.1	0.0010453983383968	0	0
NC_028878.1	GCF_014070455.1	0.0010383773649224	0	0
NC_055786.1	GCF_014070455.1	0.0010216862044216	0	0
NC_022061.1	GCF_014070455.1	0.0009938572517575	0	0
NC_029018.2	GCF_014070455.1	0.0009910276477759	0	0
NC_014461.1	GCF_014070455.1	0.0009883871319074	0	0
NC_017973.1	GCF_014070455.1	0.000983371574494	0	0
JN600672.1	GCF_014070455.1	0.0009790304092778	0	0
NC_055790.1	GCF_014070455.1	0.0009766665756044	0	0
NC_021318.1	GCF_014070455.1	0.0009606865310266	0	0
NC_015584.1	GCF_014070455.1	0.0009557430226434	0	0
NC_031124.1	GCF_014070455.1	0.0009550891964426	0	0
NC_042313.1	GCF_014070455.1	0.0009544512374189	0	0
NC_022071.1	GCF_014070455.1	0.0009536213532293	0	0
NC_053508.1	GCF_014070455.1	0.0009512971237633	0	0
KC691254.1	GCF_014070455.1	0.0009471147523874	0	0
KC661276.1	GCF_014070455.1	0.0009471023965141	0	0
NC_053507.1	GCF_014070455.1	0.0009424548558372	0	0
NC_054725.1	GCF_014070455.1	0.0009308308459343	0	1
NC_053506.1	GCF_014070455.1	0.0009275754352281	0	0
NC_048021.1	GCF_014070455.1	0.0009238237374295	0	1
NC_053511.1	GCF_014070455.1	0.0009218353402263	0	0
NC_054810.1	GCF_014070455.1	0.0009213745575759	0	0
NC_053509.1	GCF_014070455.1	0.0009181658020442	0	0
NC_003387.1	GCF_014070455.1	0.0009167479212834	0	0
NC_015210.1	GCF_014070455.1	0.000877271484375	0	0
NC_048027.1	GCF_014070455.1	0.0008508025701282	0	1
NC_055918.1	GCF_014070455.1	0.0007876686449196	0	0
NC_055750.1	GCF_014070455.1	0.0007466296450553	0	0
NC_055758.1	GCF_014070455.1	0.0007378862803213	0	1
KC661274.1	GCF_014070455.1	0.0007149236359339	0	0
NC_028689.1	GCF_014070455.1	0.0007141641337386	0	0
KJ538723.1	GCF_014070455.1	0.0007113407698073	0	0
JN699010.1	GCF_014070455.1	0.000710401127207	0	0
NC_028691.1	GCF_014070455.1	0.0007094223694431	0	0
NC_028942.1	GCF_014070455.1	0.0007087367665792	0	0
JN638753.1	GCF_014070455.1	0.0007085915059949	0	0
KP027208.1	GCF_014070455.1	0.0007083737267298	0	0
NC_028801.1	GCF_014070455.1	0.0007081871653059	0	0
NC_008197.1	GCF_014070455.1	0.0007073488535227	0	0
KJ567044.1	GCF_014070455.1	0.0007073385163967	0	0
GU247134.1	GCF_014070455.1	0.0007072971709141	0	0
FJ174694.1	GCF_014070455.1	0.0007071111760409	0	0
NC_023727.1	GCF_014070455.1	0.000706656933454	0	0
GU247133.1	GCF_014070455.1	0.0007058840000583	0	0
NC_023711.1	GCF_014070455.1	0.0007043329452852	0	0
JN006063.1	GCF_014070455.1	0.0007034730538922	0	0
JN699009.1	GCF_014070455.1	0.0007015561224489	0	0
NC_028682.1	GCF_014070455.1	0.000701169926119	0	0
KM363597.1	GCF_014070455.1	0.00069873049328	0	0
NC_004685.1	GCF_014070455.1	0.0005832757212261	0	0
NC_022325.1	GCF_014070455.1	0.0005829582467951	0	0
NC_031080.1	GCF_014070455.1	0.0005814355374724	0	0
KJ829260.1	GCF_014070455.1	0.0005796455122909	0	0
NC_055759.1	GCF_014070455.1	0.0005753221943901	0	0
NC_023733.1	GCF_014070455.1	0.0005745029209499	0	0
NC_023712.1	GCF_014070455.1	0.0005704886390715	0	0
NC_022057.1	GCF_014070455.1	0.0005644204526543	0	0
NC_011272.1	GCF_014070455.1	0.0005289512261686	0	0
KJ595575.1	GCF_014070455.1	0.0005235690395945	0	0
NC_004687.1	GCF_014070455.1	0.0005214694238382	0	0
JN699013.1	GCF_014070455.1	0.0005192871815154	0	0
NC_055744.1	GCF_014070455.1	0.0005070276623624	0	0
NC_011273.1	GCF_014070455.1	0.0004945462388063	0	0
NC_055719.1	GCF_014070455.1	0.000441946438923	0	0
NC_049494.1	GCF_014070455.1	0.0003769455900919	0	0
NC_052659.1	GCF_014070455.1	0.0003413961571883	0	0
NC_052656.1	GCF_014070455.1	0.0003314813004319	0	0
NC_052660.1	GCF_014070455.1	0.0003289743674945	0	0
NC_048196.1	GCF_014070455.1	0.0003274055848777	0	0
NC_052662.1	GCF_014070455.1	0.00032738826206	0	0
NC_019929.1	GCF_014070455.1	0.0001900757457313	0	0
NC_029028.1	GCF_014262945.1	0.0038727820390426	1	1
NC_049814.1	GCF_014262945.1	0.002693947815019	1	1
NC_048202.1	GCF_014262945.1	0.0024222058389855	1	1
NC_028997.1	GCF_014262945.1	0.002023255409518	1	1
NC_048794.1	GCF_014262945.1	0.0016250756014372	0	0
NC_048857.1	GCF_014262945.1	0.000408970257766	0	0
NC_049955.1	GCF_014623425.1	6.733399045654084	1	1
NC_049947.1	GCF_014623425.1	6.193392180802091	1	1
NC_004813.1	GCF_014623425.1	4.5077672221646825	1	1
NC_049941.1	GCF_014623425.1	3.797988523814423	1	1
KF030445.1	GCF_014623425.1	3.3352523129079272	1	1
NC_049948.1	GCF_014623425.1	2.3274125944619564	1	1
NC_055845.1	GCF_014623425.1	1.2507607273626915	0	0
NC_049457.1	GCF_014623425.1	1.2175972810364717	1	1
NC_049341.1	GCF_014623425.1	1.160400230813618	1	1
NC_026014.1	GCF_014623425.1	1.0515605266097057	1	1
NC_049344.1	GCF_014623425.1	1.0317560173482692	1	1
NC_049391.1	GCF_014623425.1	1.0016772140161725	1	1
NC_049390.1	GCF_014623425.1	0.9444888729907452	1	1
NC_001895.1	GCF_014623425.1	0.8581035132319234	1	1
AF063097.1	GCF_014623425.1	0.8581035132319234	1	1
NC_049343.1	GCF_014623425.1	0.3543863587663811	1	1
NC_042128.1	GCF_014623425.1	0.0528172344859926	1	1
NC_050154.1	GCF_014623425.1	0.0483154207483627	1	1
NC_055716.1	GCF_014623425.1	0.0006079679090199	0	0
NC_019909.1	GCF_014623425.1	0.000604236740932	0	0
NC_055743.1	GCF_014623425.1	0.000325435388624	0	0
NC_024206.1	GCF_014841035.1	0.3159322992500458	0	1
NC_010179.2	GCF_014841035.1	0.2562540153127369	1	1
NC_007924.1	GCF_014841035.1	0.2396158068987159	0	1
NC_000896.1	GCF_014841035.1	0.1776663108370446	0	1
NC_005354.1	GCF_014841035.1	0.0290529397665694	1	1
NC_019782.1	GCF_014841035.1	0.0151837750916151	0	1
NC_029073.1	GCF_015326725.1	0.0020241893728149	0	0
NC_055037.1	GCF_016127255.1	0.9520138409672168	1	1
