host	virus	score	rank	species_tag	genus_tag
GCF_000006925.2	NC_011802.1	0.0112209859087766	25	0	0
GCF_000006925.2	NC_049917.1	0.0109790610838067	12	0	0
GCF_000006925.2	NC_021190.1	0.0108597711809317	26	0	0
GCF_000006925.2	NC_019767.1	0.0103597292989665	28	0	0
GCF_000006925.2	NC_049925.1	0.0103362468333874	22	0	0
GCF_000006925.2	NC_019710.1	0.0101225708671088	32	0	0
GCF_000006925.2	NC_049920.1	0.0090197692347227	23	0	0
GCF_000006925.2	NC_019545.1	0.0084830003167564	39	0	0
GCF_000006925.2	NC_047875.1	0.0072180381935742	26	0	0
GCF_000006925.2	NC_001901.1	0.0068959456603773	24	0	0
GCF_000006925.2	NC_019934.1	0.0063979575515226	22	0	0
GCF_000006925.2	NC_019708.1	0.0059954595025934	34	0	0
GCF_000006925.2	NC_002166.1	0.0040857120070673	38	0	0
GCF_000006925.2	NC_016160.1	0.0039007978505769	34	0	0
GCF_000006925.2	NC_019705.1	0.0038237890554451	35	0	0
GCF_000006925.2	NC_019501.1	0.0037708492660041	24	0	0
GCF_000006925.2	NC_019769.1	0.0036702379119186	35	0	0
GCF_000006925.2	NC_049926.1	0.0035656890459363	35	0	0
GCF_000006925.2	CP000711.1	0.0034595868878553	35	0	0
GCF_000006925.2	NC_019714.1	0.003364437041972	34	0	0
GCF_000006925.2	NC_019709.1	0.003204462193567	33	0	0
GCF_000006925.2	NC_026611.1	0.0029771374249344	17	0	0
GCF_000006925.2	NC_019720.1	0.0029375902085222	38	0	0
GCF_000006925.2	NC_054464.1	0.0028816746645774	7	0	0
GCF_000006925.2	NC_019717.1	0.0028127178944584	47	0	0
GCF_000006925.2	NC_018843.1	0.0026139250137949	4	0	0
GCF_000006925.2	NC_049451.1	0.0023901022231334	61	0	0
GCF_000006925.2	NC_019719.1	0.0023117511076863	41	0	0
GCF_000006925.2	NC_002371.2	0.0021282513661202	51	0	0
GCF_000006925.2	BK000583.1	0.0021282513661202	51	0	0
GCF_000006925.2	AF527608.1	0.0021282513661202	51	0	0
GCF_000006925.2	NC_031019.1	0.0021239245138606	48	0	0
GCF_000006925.2	NC_049453.1	0.0020877163178631	71	0	0
GCF_000006925.2	NC_049510.1	0.0020744129384029	6	0	0
GCF_000006925.2	NC_016158.1	0.0020271724221397	44	0	0
GCF_000006925.2	NC_001317.1	0.0020115582549634	67	0	0
GCF_000006925.2	NC_049343.1	0.0019975690808389	43	0	0
GCF_000006925.2	NC_049342.1	0.0019654396487914	71	0	0
GCF_000006925.2	NC_041848.1	0.001939173076923	65	0	0
GCF_000006925.2	KC618326.1	0.001939173076923	65	0	0
GCF_000006925.2	NC_019514.1	0.0019150583240702	4	0	0
GCF_000006925.2	NC_019932.1	0.0018467747936679	78	0	0
GCF_000006925.2	NC_042346.1	0.0015693601480567	46	0	0
GCF_000006925.2	NC_028943.1	0.0015425809761603	77	0	0
GCF_000006925.2	NC_049341.1	0.0014104782971084	45	0	0
GCF_000006925.2	NC_010463.1	0.0014038622265752	81	0	0
GCF_000006925.2	NC_047753.1	0.001343644859813	79	0	0
GCF_000006925.2	NC_055826.1	0.0013051881151197	1	0	0
GCF_000006925.2	NC_049391.1	0.0011859423180592	45	0	0
GCF_000006925.2	NC_049344.1	0.0011707011148657	51	0	0
GCF_000006925.2	NC_025830.1	0.0011510215151565	9	0	0
GCF_000006925.2	NC_008720.1	0.0011132307955468	1	0	0
GCF_000006925.2	NC_048861.1	0.0009745399625179	1	0	0
GCF_000006925.2	NC_048664.1	0.0009596027007663	1	0	0
GCF_000006925.2	NC_055748.1	0.0009402341539758	5	0	0
GCF_000006925.2	NC_028686.1	0.0009391995815119	5	0	0
GCF_000006925.2	NC_031129.1	0.0009338295712697	38	0	0
GCF_000006925.2	NC_055715.1	0.0009219350551384	5	0	0
GCF_000006925.2	NC_048818.1	0.0008707415316642	1	0	0
GCF_000006925.2	NC_055709.1	0.000788043181107	5	0	0
GCF_000006925.2	NC_055768.1	0.0007643156859128	5	0	0
GCF_000006925.2	NC_048828.1	0.0007249297913223	2	0	0
GCF_000006925.2	NC_042044.1	0.000623919710274	5	0	0
GCF_000006925.2	NC_026607.2	0.0006216138674537	5	0	0
GCF_000006925.2	NC_048754.1	0.0006046518505504	1	0	0
GCF_000006925.2	NC_054922.1	0.0006000579439592	7	0	0
GCF_000006925.2	NC_054934.1	0.0005999488537544	7	0	0
GCF_000006925.2	NC_008515.1	0.0005967916088974	6	0	0
GCF_000006925.2	NC_042077.1	0.0005963889591691	6	1	1
GCF_000006925.2	KM607001.1	0.0005963709964037	6	0	0
GCF_000006925.2	NC_054908.1	0.0005962524692845	6	0	0
GCF_000006925.2	NC_054925.1	0.0005960980955305	6	0	0
GCF_000006925.2	NC_027353.1	0.0005926013539802	7	0	0
GCF_000006925.2	NC_050154.1	0.0005923715705525	40	0	0
GCF_000006925.2	NC_054939.1	0.0005919493922163	6	0	0
GCF_000006925.2	NC_019399.1	0.0005914224951611	6	0	0
GCF_000006925.2	NC_054903.1	0.000587959691077	6	0	0
GCF_000006925.2	NC_054911.1	0.0005870667346624	6	0	0
GCF_000006925.2	NC_054920.1	0.0005869553566135	6	0	0
GCF_000006925.2	NC_048753.1	0.0005865830587433	3	0	0
GCF_000006925.2	NC_054919.1	0.0005864060463904	6	0	0
GCF_000006925.2	NC_055780.1	0.0005849211669325	5	0	0
GCF_000006925.2	NC_041864.1	0.000582311515227	6	0	0
GCF_000006925.2	NC_055741.1	0.0005822465716754	5	0	0
GCF_000006925.2	NC_054932.1	0.000580229510948	7	0	0
GCF_000006925.2	NC_025829.1	0.0005800128485627	6	0	1
GCF_000006925.2	NC_031047.1	0.0005797374246061	6	0	0
GCF_000006925.2	NC_025448.1	0.0005793807929579	6	0	0
GCF_000006925.2	NC_042130.1	0.0005786167796387	6	0	0
GCF_000006925.2	NC_028927.1	0.0005786167796387	6	0	0
GCF_000006925.2	NC_054904.1	0.0005780858839376	6	0	0
GCF_000006925.2	NC_054944.1	0.000577247706422	6	0	0
GCF_000006925.2	NC_054900.1	0.0005772281431888	7	0	0
GCF_000006925.2	NC_015457.1	0.0005767967502214	6	1	1
GCF_000006925.2	NC_054928.1	0.0005759110325789	6	0	0
GCF_000006925.2	NC_054910.1	0.0005759047034469	6	0	0
GCF_000006925.2	NC_042039.1	0.0005755341195431	6	1	1
GCF_000006925.2	NC_054929.1	0.0005750499630459	6	0	0
GCF_000006925.2	NC_019505.1	0.0005749497753106	6	0	0
GCF_000006925.2	NC_019503.1	0.000574787476201	6	0	0
GCF_000006925.2	NC_031085.1	0.0005743218070741	13	0	1
GCF_000006925.2	NC_054906.1	0.0005741736412342	6	0	0
GCF_000006925.2	NC_054921.1	0.0005740054672027	5	0	0
GCF_000006925.2	NC_025449.1	0.0005738087215123	6	0	0
GCF_000006925.2	NC_054923.1	0.0005735851793248	6	0	0
GCF_000006925.2	NC_031030.1	0.0005732458954961	6	0	0
GCF_000006925.2	NC_055724.1	0.0005728641549641	6	0	0
GCF_000006925.2	NC_054914.1	0.0005728024372142	6	0	0
GCF_000006925.2	NC_055723.1	0.000572610511452	6	0	0
GCF_000006925.2	NC_054905.1	0.0005719739657418	6	0	0
GCF_000006925.2	NC_027983.1	0.0005715742825574	6	0	0
GCF_000006925.2	NC_042129.1	0.000571465064759	6	0	0
GCF_000006925.2	NC_028448.1	0.000571465064759	6	0	0
GCF_000006925.2	NC_054938.1	0.0005714070597788	7	0	0
GCF_000006925.2	NC_054901.1	0.0005712979058716	7	0	0
GCF_000006925.2	NC_004928.1	0.0005711478873239	5	0	0
GCF_000006925.2	NC_054941.1	0.0005707459535538	6	1	1
GCF_000006925.2	NC_031103.1	0.0005706732741355	6	0	0
GCF_000006925.2	NC_054917.1	0.0005705758132214	6	0	0
GCF_000006925.2	NC_027404.1	0.0005703819769347	6	0	0
GCF_000006925.2	NC_055781.1	0.0005703207928344	6	0	0
GCF_000006925.2	NC_054918.1	0.00057024263225	6	0	0
GCF_000006925.2	NC_054933.1	0.0005700184642508	7	0	0
GCF_000006925.2	NC_042078.1	0.0005692725088036	6	1	1
GCF_000006925.2	NC_041919.1	0.0005690152686279	6	0	0
GCF_000006925.2	NC_054935.2	0.0005687515006002	6	0	0
GCF_000006925.2	NC_012635.1	0.0005683191800182	6	0	0
GCF_000006925.2	KM606996.1	0.0005683191800182	6	0	0
GCF_000006925.2	KM606995.1	0.0005683191800182	6	0	0
GCF_000006925.2	KM606998.1	0.0005683158051011	6	0	0
GCF_000006925.2	KM606997.1	0.0005683158051011	6	0	0
GCF_000006925.2	NC_027979.1	0.0005682955564396	6	0	0
GCF_000006925.2	KM606999.1	0.0005682955564396	6	0	0
GCF_000006925.2	NC_025419.1	0.000568292181803	6	0	0
GCF_000006925.2	NC_024125.2	0.0005680628004986	6	0	0
GCF_000006925.2	NC_054902.1	0.0005679751448105	7	0	0
GCF_000006925.2	NC_054926.1	0.0005671000734788	6	0	0
GCF_000006925.2	NC_054909.1	0.0005669354580729	6	0	0
GCF_000006925.2	NC_000866.4	0.0005666065137978	6	0	0
GCF_000006925.2	HM137666.1	0.0005665494908832	6	0	0
GCF_000006925.2	KM607003.1	0.0005663952511156	6	0	0
GCF_000006925.2	NC_054943.1	0.0005660803265112	6	0	0
GCF_000006925.2	NC_019398.1	0.0005656858574691	5	0	0
GCF_000006925.2	NC_024794.1	0.0005654003155667	5	0	0
GCF_000006925.2	NC_054927.1	0.0005644489856801	7	0	0
GCF_000006925.2	NC_054915.1	0.000564111641615	6	0	0
GCF_000006925.2	NC_054936.1	0.0005635967138776	6	0	0
GCF_000006925.2	NC_054916.1	0.0005625498321782	5	0	0
GCF_000006925.2	NC_054899.1	0.0005617575102581	6	0	0
GCF_000006925.2	NC_030953.1	0.0005608059771462	6	0	1
GCF_000006925.2	NC_031011.1	0.0005597962637505	5	0	1
GCF_000006925.2	NC_054937.1	0.0005552421675562	6	0	0
GCF_000006925.2	NC_041863.1	0.0005541403282108	6	0	0
GCF_000006925.2	NC_054945.1	0.0005501427822897	6	0	0
GCF_000006925.2	NC_041920.1	0.0005491897987712	6	0	0
GCF_000006925.2	NC_055749.1	0.0005477066895877	5	0	0
GCF_000006925.2	NC_015296.1	0.0005437199559406	6	0	0
GCF_000006925.2	NC_055708.1	0.0005434383013763	6	0	0
GCF_000006925.2	NC_025446.1	0.0005428662242225	6	0	0
GCF_000006925.2	NC_049443.1	0.0005409206874569	2	0	0
GCF_000006925.2	NC_025437.1	0.000540013841076	5	1	1
GCF_000006925.2	NC_055734.1	0.0005383437186649	5	0	1
GCF_000006925.2	NC_031090.1	0.0005382341809092	6	0	1
GCF_000006925.2	NC_029042.1	0.000535622987509	2	0	0
GCF_000006925.2	NC_041990.1	0.0005354719172297	5	0	0
GCF_000006925.2	NC_049504.1	0.0005341890190392	2	0	0
GCF_000006925.2	NC_049439.1	0.0005329148004821	2	0	0
GCF_000006925.2	NC_049495.1	0.0005313742432964	2	0	0
GCF_000006925.2	NC_049506.1	0.0005308940150413	2	0	0
GCF_000006925.2	NC_049496.1	0.0005286821237066	3	0	0
GCF_000006925.2	NC_019909.1	0.0005236718421411	4	0	0
GCF_000006925.2	NC_028857.1	0.0005192880341336	5	0	0
GCF_000006925.2	NC_014467.1	0.0005147422902006	5	0	0
GCF_000006925.2	HM134276.1	0.0005147422902006	5	0	0
GCF_000006925.2	NC_041980.1	0.0005130209198357	5	0	0
GCF_000006925.2	NC_055718.1	0.0005129524575226	5	0	0
GCF_000006925.2	NC_048752.1	0.0005101138945485	4	0	0
GCF_000006925.2	NC_049440.1	0.0005038452047981	9	0	0
GCF_000006925.2	NC_049455.1	0.0005026860256369	1	0	1
GCF_000006925.2	NC_018855.1	0.0005007335154116	6	0	0
GCF_000006925.2	NC_049437.1	0.0004993279537363	2	0	0
GCF_000006925.2	NC_049382.1	0.0004947396061269	2	0	0
GCF_000006925.2	NC_031045.1	0.0004941441196034	2	0	0
GCF_000006925.2	NC_049427.1	0.0004917020404818	2	0	0
GCF_000006925.2	NC_054913.1	0.0004903719069667	5	0	0
GCF_000006925.2	NC_029091.1	0.0004888319675773	6	0	0
GCF_000006925.2	NC_049497.1	0.0004887841645885	2	0	0
GCF_000006925.2	NC_054940.1	0.0004831946819725	7	0	0
GCF_000006925.2	NC_049499.1	0.0004719155456582	3	0	0
GCF_000006925.2	NC_047900.1	0.0004648255038181	3	0	0
GCF_000006925.2	NC_049501.1	0.0004476471211469	2	0	0
GCF_000006925.2	NC_055716.1	0.0004458431332812	5	0	0
GCF_000006925.2	NC_048673.1	0.0004371044974753	1	0	0
GCF_000006925.2	NC_048674.1	0.0004369239731506	1	0	0
GCF_000006925.2	NC_049502.1	0.0004329816819317	3	0	0
GCF_000006925.2	NC_049396.1	0.0004317235367372	3	0	0
GCF_000006925.2	NC_019452.1	0.0004316050131521	2	0	0
GCF_000006925.2	NC_027119.1	0.0004292208789952	3	0	0
GCF_000006925.2	NC_019530.1	0.0004284401559083	3	0	0
GCF_000006925.2	NC_049505.1	0.0004280738981762	3	0	0
GCF_000006925.2	NC_013693.1	0.0004278409047757	3	0	1
GCF_000006925.2	NC_031128.1	0.0004276379198006	3	0	0
GCF_000006925.2	NC_048186.1	0.0004262197128752	3	0	0
GCF_000006925.2	NC_042047.1	0.0004259783913565	3	0	0
GCF_000006925.2	NC_049507.1	0.0004254204084201	2	0	0
GCF_000006925.2	NC_049508.1	0.000424824229551	2	0	0
GCF_000006925.2	NC_022343.1	0.0004225327049646	2	0	0
GCF_000006925.2	NC_049384.1	0.0004204958137914	3	0	0
GCF_000006925.2	NC_049428.1	0.0004086651558494	4	0	0
GCF_000006925.2	NC_047932.1	0.0003902875619415	5	0	0
GCF_000006925.2	NC_047901.1	0.0003890964579319	6	0	0
GCF_000006925.2	NC_016570.1	0.0003890395666988	4	0	0
GCF_000006925.2	NC_049462.1	0.0003879617854584	6	0	0
GCF_000006925.2	NC_049472.1	0.0003805931776485	6	0	0
GCF_000006925.2	NC_031127.1	0.0003198308696175	1	0	0
GCF_000006925.2	NC_042056.1	0.0003186489774636	1	0	0
GCF_000006925.2	NC_031120.1	0.000280332867504	1	0	0
GCF_000006925.2	NC_023557.1	0.0002737179619601	1	0	0
GCF_000006925.2	NC_041974.1	0.0002737139231541	1	0	0
GCF_000006925.2	NC_041973.1	0.0002736190455118	1	0	0
GCF_000006925.2	NC_016571.1	0.0002605779664766	12	0	0
GCF_000006925.2	NC_048016.1	0.0002441420698101	1	0	0
GCF_000006925.2	NC_031010.1	0.0002427152075977	1	0	0
GCF_000006925.2	NC_027364.1	0.0002390125620129	1	0	0
GCF_000006925.2	NC_055733.1	0.0002387916749579	2	0	0
GCF_000006925.2	NC_023688.1	0.0002378343828545	2	0	0
GCF_000006925.2	KM607002.1	0.0002279509283819	11	0	0
GCF_000006925.2	NC_005260.1	0.0002263849181508	1	0	0
GCF_000006925.2	NC_042060.1	0.0002249464090903	18	0	0
GCF_000006925.2	NC_004629.1	0.0002140406800459	18	0	0
GCF_000006925.2	AF399011.1	0.0002140406800459	18	0	0
GCF_000006925.2	NC_022096.1	0.0002115096130379	1	0	0
GCF_000006925.2	NC_028999.1	0.0001765765439445	2	0	0
GCF_000006925.2	NC_019929.1	0.0001674520880477	2	0	0
GCF_000006925.2	NC_048047.1	0.0001058112401946	4	0	0
GCF_000006945.2	NC_010393.1	4.294771391361257	2	1	1
GCF_000006945.2	NC_010392.1	3.424759055082387	1	1	1
GCF_000006945.2	NC_010391.1	2.6469512908737687	1	1	1
GCF_000006945.2	NC_010463.1	1.5	2	1	1
GCF_000006945.2	NC_019488.1	0.649379916757042	6	1	1
GCF_000006945.2	NC_047753.1	0.5003467289719626	8	1	1
GCF_000006945.2	NC_049449.1	0.3645865215250807	12	0	0
GCF_000006945.2	NC_049452.1	0.2823520153550864	12	0	0
GCF_000006945.2	NC_047818.1	0.2779782480620155	16	0	0
GCF_000006945.2	NC_049342.1	0.266900103626943	15	0	0
GCF_000006945.2	NC_019545.1	0.2594055603420969	9	1	1
GCF_000006945.2	NC_049454.1	0.2356541127101864	13	0	0
GCF_000006945.2	NC_049448.1	0.1582113727864386	11	0	0
GCF_000006945.2	NC_049453.1	0.1447960062426444	11	0	0
GCF_000006945.2	NC_028699.1	0.1444460854197349	9	1	1
GCF_000006945.2	NC_009514.1	0.1429187597031114	13	0	0
GCF_000006945.2	NC_049946.1	0.1259650028473804	14	0	0
GCF_000006945.2	NC_049955.1	0.1257870974539069	17	0	0
GCF_000006945.2	NC_049954.1	0.12494569258835	16	0	0
GCF_000006945.2	NC_049953.1	0.1144685769947484	16	0	0
GCF_000006945.2	NC_019716.1	0.1141583778926084	17	0	0
GCF_000006945.2	NC_049947.1	0.1092842926578592	14	0	0
GCF_000006945.2	NC_049948.1	0.0874721932729521	18	0	0
GCF_000006945.2	KF030445.1	0.0801816251610586	17	0	0
GCF_000006945.2	NC_029015.2	0.072064314064878	2	1	1
GCF_000006945.2	NC_028701.2	0.072064314064878	2	1	1
GCF_000006945.2	NC_049949.1	0.0686704573203384	19	0	0
GCF_000006945.2	NC_004313.1	0.0627687962340282	15	1	1
GCF_000006945.2	NC_019704.1	0.0579266523943662	20	0	0
GCF_000006945.2	NC_042057.1	0.0578934625509609	19	0	0
GCF_000006945.2	NC_049951.1	0.057653985560771	19	0	0
GCF_000006945.2	NC_019723.1	0.056939204926736	21	0	0
GCF_000006945.2	NC_019711.1	0.0567007942818474	21	0	0
GCF_000006945.2	NC_049941.1	0.055957946713301	17	0	0
GCF_000006945.2	NC_001416.1	0.0552815793163168	20	0	0
GCF_000006945.2	NC_049952.1	0.0534647778028423	19	0	0
GCF_000006945.2	NC_031940.1	0.0483972721163166	15	1	1
GCF_000006945.2	NC_019717.1	0.0473050689944011	20	0	0
GCF_000006945.2	NC_019934.1	0.0438351458525581	7	0	0
GCF_000006945.2	NC_029003.2	0.0404741398446171	21	1	1
GCF_000006945.2	NC_022749.1	0.0396520159464761	22	0	0
GCF_000006945.2	NC_021857.1	0.0348010970464135	22	0	0
GCF_000006945.2	NC_049944.1	0.0321862730131036	21	0	0
GCF_000006945.2	NC_049942.1	0.031946224693171	18	0	0
GCF_000006945.2	NC_011356.1	0.0312149307781987	21	0	0
GCF_000006945.2	NC_049945.1	0.0306139310964753	20	0	0
GCF_000006945.2	NC_049943.1	0.0299324839295695	21	0	0
GCF_000006945.2	NC_011357.1	0.0281822408161294	20	0	0
GCF_000006945.2	NC_019932.1	0.0219139331619537	31	0	0
GCF_000006945.2	NC_031129.1	0.0210962037797863	6	1	1
GCF_000006945.2	NC_003444.1	0.0210162809516102	28	0	0
GCF_000006945.2	NC_004813.1	0.0188910920075953	26	0	0
GCF_000006945.2	NC_021774.1	0.0184517429897115	31	1	1
GCF_000006945.2	NC_041848.1	0.0157943076923076	32	0	0
GCF_000006945.2	KC618326.1	0.0157943076923076	32	0	0
GCF_000006945.2	NC_002371.2	0.0157602147445115	17	1	1
GCF_000006945.2	BK000583.1	0.0157602147445115	17	1	1
GCF_000006945.2	AF527608.1	0.0157602147445115	17	1	1
GCF_000006945.2	NC_030919.1	0.0145334645669291	22	1	1
GCF_000006945.2	NC_009382.1	0.0139188511351909	15	0	0
GCF_000006945.2	NC_031019.1	0.0137621516898275	18	1	1
GCF_000006945.2	NC_028943.1	0.0134620323562609	34	0	0
GCF_000006945.2	NC_031946.1	0.0132107682417229	16	1	1
GCF_000006945.2	NC_049432.1	0.0130886667175456	12	0	0
GCF_000006945.2	NC_019706.1	0.01263698457223	22	0	0
GCF_000006945.2	NC_019720.1	0.0122531776971894	21	0	0
GCF_000006945.2	NC_049389.1	0.0111083037779491	26	0	0
GCF_000006945.2	NC_001895.1	0.0109844134194623	26	0	0
GCF_000006945.2	AF063097.1	0.0109844134194623	26	0	0
GCF_000006945.2	NC_049461.1	0.0109066482377332	31	0	0
GCF_000006945.2	NC_006949.1	0.0108738646055437	23	1	1
GCF_000006945.2	NC_005056.1	0.0105794664055807	29	0	0
GCF_000006945.2	NC_025115.1	0.0105000749962501	15	0	0
GCF_000006945.2	NC_047833.1	0.0100618715680794	35	0	0
GCF_000006945.2	NC_022750.1	0.0095873105745212	32	0	0
GCF_000006945.2	NC_049457.1	0.0095365480521785	33	0	0
GCF_000006945.2	NC_001317.1	0.0093263753918495	36	0	0
GCF_000006945.2	NC_049386.1	0.0091854228155042	27	0	0
GCF_000006945.2	NC_027339.1	0.0083462345984526	40	0	0
GCF_000006945.2	NC_004348.1	0.008141667199292	26	1	1
GCF_000006945.2	NC_027984.1	0.0072822816720703	28	0	0
GCF_000006945.2	CP008753.1	0.0072387924849193	16	0	0
GCF_000006945.2	JX681814.1	0.0072376384940351	16	0	0
GCF_000006945.2	NC_007145.2	0.0072372539121655	16	0	0
GCF_000006945.2	KJ909655.1	0.0070398953170747	31	0	0
GCF_000006945.2	NC_015265.1	0.0068643925233644	10	0	0
GCF_000006945.2	NC_004914.3	0.006863746371958	31	0	0
GCF_000006945.2	NC_055863.1	0.006624972921815	11	0	0
GCF_000006945.2	NC_000902.1	0.0066210199862164	31	0	0
GCF_000006945.2	NC_010237.1	0.0066031857402003	29	0	0
GCF_000006945.2	NC_049343.1	0.0065678520625889	25	0	0
GCF_000006945.2	NC_049924.1	0.0064718052388289	31	0	0
GCF_000006945.2	NC_019721.1	0.005958393914412	22	0	0
GCF_000006945.2	NC_042564.1	0.0058400717043574	2	1	1
GCF_000006945.2	NC_047752.1	0.0058163716814159	13	0	0
GCF_000006945.2	NC_049390.1	0.0056624452021432	38	0	0
GCF_000006945.2	NC_015266.1	0.0055037524349648	20	0	0
GCF_000006945.2	NC_005841.1	0.0055036242178251	35	1	1
GCF_000006945.2	NC_011802.1	0.0054314515629098	35	1	1
GCF_000006945.2	NC_021190.1	0.0054082912242686	35	0	0
GCF_000006945.2	NC_005882.1	0.0053580668335691	16	0	0
GCF_000006945.2	NC_009237.1	0.0049641854937777	23	0	0
GCF_000006945.2	NC_047854.1	0.0042484307317921	22	0	0
GCF_000006945.2	NC_019710.1	0.0042420928518791	41	0	0
GCF_000006945.2	NC_049917.1	0.0041937192825684	27	0	0
GCF_000006945.2	NC_014900.1	0.0041332176840872	33	1	1
GCF_000006945.2	NC_049385.1	0.0038288909450577	48	0	0
GCF_000006945.2	NC_026014.1	0.0037916920757245	29	0	0
GCF_000006945.2	NC_028696.2	0.0036795176351057	37	1	1
GCF_000006945.2	NC_028896.1	0.0036265156847742	46	0	0
GCF_000006945.2	NC_004745.1	0.0035992137464202	45	0	0
GCF_000006945.2	NC_049341.1	0.0034621157914983	30	0	0
GCF_000006945.2	NC_003356.1	0.0034526071638285	33	0	0
GCF_000006945.2	NC_055845.1	0.0034202325581395	45	0	0
GCF_000006945.2	NC_048109.1	0.0033940560400516	18	0	0
GCF_000006945.2	NC_055846.1	0.003386279264214	44	0	0
GCF_000006945.2	NC_049451.1	0.0033832049442019	50	0	0
GCF_000006945.2	NC_049387.1	0.0032785273055607	42	0	0
GCF_000006945.2	NC_049388.1	0.0032349741835147	46	0	0
GCF_000006945.2	NC_049344.1	0.0031130300933932	31	0	0
GCF_000006945.2	NC_007805.1	0.0030588946146585	3	0	0
GCF_000006945.2	NC_055844.1	0.0030557313967744	48	0	0
GCF_000006945.2	NC_002730.1	0.0029766154006841	40	0	0
GCF_000006945.2	NC_003278.1	0.0029342731871838	38	0	0
GCF_000006945.2	NC_049391.1	0.002910976819407	29	0	0
GCF_000006945.2	NC_055793.1	0.0028858467023172	42	0	0
GCF_000006945.2	NC_009234.1	0.0028537108642735	38	0	0
GCF_000006945.2	NC_009236.1	0.0027798986099754	41	0	0
GCF_000006945.2	NC_031091.1	0.0027706543891674	7	0	0
GCF_000006945.2	NC_015273.1	0.00271059194851	32	0	0
GCF_000006945.2	NC_055911.1	0.0027034876878628	40	0	0
GCF_000006945.2	NC_011976.1	0.0026361307420494	42	1	1
GCF_000006945.2	NC_000929.1	0.0026063022578097	14	0	0
GCF_000006945.2	NC_027382.1	0.0025762020136757	12	0	0
GCF_000006945.2	NC_013594.1	0.0025700443131462	16	0	0
GCF_000006945.2	NC_049920.1	0.0025441923215295	42	0	0
GCF_000006945.2	NC_019709.1	0.0025139711790603	40	0	0
GCF_000006945.2	NC_049918.1	0.0024766307642695	39	0	0
GCF_000006945.2	NC_055722.1	0.0024337799937675	33	0	0
GCF_000006945.2	NC_041935.1	0.0024229434510213	42	0	0
GCF_000006945.2	NC_028449.1	0.0024162821501046	39	0	0
GCF_000006945.2	NC_049925.1	0.0024116117245859	45	0	0
GCF_000006945.2	NC_019442.1	0.0023792706904813	41	0	0
GCF_000006945.2	NC_028656.1	0.0023288702903494	40	0	0
GCF_000006945.2	NC_047875.1	0.00231314119593	42	1	1
GCF_000006945.2	NC_049923.1	0.0021504289982925	43	0	0
GCF_000006945.2	NC_029120.1	0.0021389102258726	50	0	0
GCF_000006945.2	NC_028685.1	0.0021383997072441	49	0	0
GCF_000006945.2	JF314845.1	0.0021117227687031	28	0	0
GCF_000006945.2	AP004402.1	0.0021080896948109	44	0	0
GCF_000006945.2	NC_049921.1	0.0020938459114542	42	0	0
GCF_000006945.2	NC_049922.1	0.0020726204195982	47	0	0
GCF_000006945.2	NC_004913.3	0.0020111582534326	46	0	0
GCF_000006945.2	NC_008464.1	0.0020071337029781	46	0	0
GCF_000006945.2	NC_000924.1	0.0019523269012485	44	0	0
GCF_000006945.2	NC_049919.1	0.0019428035865115	43	0	0
GCF_000006945.2	NC_009542.2	0.0019097178166838	19	0	0
GCF_000006945.2	NC_028660.1	0.0018678771196854	42	0	0
GCF_000006945.2	NC_019927.1	0.0017390586209069	38	0	0
GCF_000006945.2	NC_007804.2	0.0016595867430441	28	0	0
GCF_000006945.2	KP869108.1	0.0016540877810062	29	0	0
GCF_000006945.2	NC_025434.1	0.0016315488285299	52	0	0
GCF_000006945.2	NC_003315.1	0.0015012165164402	22	0	0
GCF_000006945.2	NC_021343.1	0.0014903276883996	17	0	0
GCF_000006945.2	NC_001697.1	0.0014619171689074	24	0	0
GCF_000006945.2	NC_042097.1	0.0014541439806412	2	1	1
GCF_000006945.2	NC_019445.1	0.0014490996784565	30	0	0
GCF_000006945.2	NC_025830.1	0.0014280189849344	5	0	0
GCF_000006945.2	NC_055709.1	0.0014220925215329	1	0	0
GCF_000006945.2	NC_048066.1	0.0014087311801087	7	0	0
GCF_000006945.2	NC_042346.1	0.0011672350400987	48	1	1
GCF_000006945.2	NC_025448.1	0.001118776297229	1	0	0
GCF_000006945.2	NC_025829.1	0.0011133367474954	1	0	0
GCF_000006945.2	NC_015457.1	0.0011071634351701	1	0	0
GCF_000006945.2	NC_042039.1	0.001104739811045	1	0	0
GCF_000006945.2	NC_054929.1	0.0011038104709084	1	0	0
GCF_000006945.2	NC_019503.1	0.0011033066264662	1	0	0
GCF_000006945.2	NC_054917.1	0.0011017740031479	1	0	0
GCF_000006945.2	NC_031103.1	0.0011015162391718	1	0	0
GCF_000006945.2	NC_054914.1	0.0010994963369963	1	0	0
GCF_000006945.2	NC_055723.1	0.001099127934806	1	0	0
GCF_000006945.2	NC_041919.1	0.0010922268532832	1	0	0
GCF_000006945.2	NC_054935.2	0.0010917205496059	1	0	0
GCF_000006945.2	NC_054902.1	0.0010902303318773	1	0	0
GCF_000006945.2	KM606996.1	0.0010843649417437	1	0	0
GCF_000006945.2	KM606995.1	0.0010843649417437	1	0	0
